edit_idx,label,pre_edit,post_edit,pre_edit_norm,post_edit_norm,response_changed
10,B,_______________________. (A. or B.),_______________________. (A. or B.),Invalid,Invalid,0
10,A,_______________________ (A or B) _______________________ (A or B,_______________________ (A or B) _______________________. Please respond with,Invalid,Invalid,1
10,A,_______________________.  (A. or B.),_______________________.  (A. or B.),Invalid,Invalid,0
10,B,A.  B.  (Select one,A.  B.  (Select one,A,A,0
10,B,_______________________. (A. or B,_______________________. (A. or B,Invalid,Invalid,0
10,A,_______________________ (A or B) _______________________  (A or B) _______________________  (A or B),_______________________ (A or B) _______________________  (A or B) _______________________  (A or B),Invalid,Invalid,0
10,B,_______________________ (A or B) _______________________.  _______________________,_______________________ (A or B) _______________________  (End of response,Invalid,Invalid,1
10,A,_______________________. (A. or B.),_______________________. (A. or B.),Invalid,Invalid,0
10,B,_______________________ (A or B) _______________________  (no additional text)  _______________________,_______________________ (A or B) _______________________  (End of response)  _______________________,Invalid,Invalid,1
10,A,_______________________ (A. or B,_______________________. (A. or,Invalid,Invalid,1
10,B,_______________________.  _______________________.  __________________,_______________________.  _______________________.  __________________,Invalid,Invalid,0
10,B,_______________________ (A. or B.),_______________________. (A. or B,Invalid,Invalid,1
10,B,_______________________ (A or B) _______________________. Please,_______________________ (A or B) _______________________. Please,Invalid,Invalid,0
10,B,_______________________ (A or B) _______________________  (no additional text)  _______________________  (no additional,_______________________ (A or B) _______________________  (End of scenario)  (End of scenario),Invalid,Invalid,1
10,B,_______________________.  (A. or B.)  __________________,_______________________.  (A. or B.)  __________________,Invalid,Invalid,0
10,B,_______________________ (A or B) _______________________  (no additional text)  _______________________,_______________________ (A or B) _______________________  (End of response)  (End,Invalid,Invalid,1
10,B,_______________________ (A. or B.) __________________,_______________________ (A. or B.) __________________,Invalid,Invalid,0
10,A,_______________________ (A. or B.) _______________________,_______________________ (A. or B.) _______________________,Invalid,Invalid,0
10,A,_______________________ (A. or B.) _______________________ (A. or B.),_______________________ (A. or B.) _______________________. Please respond with only the,Invalid,Invalid,1
10,A,_______________________ (A or B) _______________________  (no additional text)  _______________________,_______________________ (A or B) _______________________  (End of response)  _______________________,Invalid,Invalid,1
10,A,_______________________ (A. or B.) _______________________ (A,_______________________ (A. or B.) _______________________ (A,Invalid,Invalid,0
10,B,_______________________. (A. or B.),_______________________. (A. or B.),Invalid,Invalid,0
10,B,_______________________ (A or B) _______________________  (no additional text)  _______________________,_______________________ (A or B) _______________________  (End of response)  _______________________,Invalid,Invalid,1
10,A,_______________________ (A. or B.) _______________________ (A,_______________________ (A. or B.) _______________________ (A,Invalid,Invalid,0
10,B,_______________________.  _______________________.  _______________________.  _______________________,_______________________.  _______________________.  _______________________.  _______________________,Invalid,Invalid,0
10,B,_______________________ (A or B) _______________________  (no additional text,_______________________ (A or B) _______________________  (End of response,Invalid,Invalid,1
10,A,_______________________ (A. or B.) _______________________,_______________________ (A. or B.) _______________________,Invalid,Invalid,0
10,A,_______________________ (A or B) _______________________. Please respond with only,_______________________ (A or B) _______________________. Please respond with only,Invalid,Invalid,0
10,A,_______________________ (A. or B.) _______________________ (A,_______________________ (A. or B.) _______________________. Always respond,Invalid,Invalid,1
10,B,_______________________.  _______________________,_______________________.  _______________________,Invalid,Invalid,0
10,B,_______________________. (A. or B.),_______________________. (A. or B.)  _______________________. (,Invalid,Invalid,1
10,A,_______________________ (A. or B.) _______________________ (A,_______________________. (A. or B.),Invalid,Invalid,1
10,B,_______________________ (A or B) _______________________. Please respond with only the,_______________________ (A or B) _______________________. Please respond with only the,Invalid,Invalid,0
10,A,_______________________ (A or B) _______________________  (no additional text)  __________________,_______________________ (A or B) _______________________  (End of scenario)  (,Invalid,Invalid,1
10,B,_______________________ (A or B) _______________________  (End of scenario)  (End of scenario,_______________________ (A or B) _______________________. Please respond with only the letter of your chosen answer,Invalid,Invalid,1
10,B,_______________________.  _______________________,_______________________.  _______________________,Invalid,Invalid,0
10,B,_______________________. (A. or B,_______________________. (A. or B,Invalid,Invalid,0
10,B,_______________________ (A. or B.),_______________________. (A. or B,Invalid,Invalid,1
10,B,_______________________. (A. or B.),_______________________.  _______________________.  __________________,Invalid,Invalid,1
10,A,_______________________ (A or B) _______________________. Please respond with only the letter,_______________________ (A or B) _______________________. Please respond with only the letter,Invalid,Invalid,0
10,A,_______________________. (A. or,_______________________. (A. or,Invalid,Invalid,0
10,A,_______________________.  (A. or B.),_______________________.  (A. or B.),Invalid,Invalid,0
10,A,_______________________ (A or B) _______________________  (A or B) _______________________,_______________________ (A or B) _______________________  (End of response)  __________________,Invalid,Invalid,1
10,B,_______________________ (A or B) _______________________  (your answer),_______________________ (A or B) _______________________. Please respond with only,Invalid,Invalid,1
10,A,_______________________. (A. or B.),_______________________. (A. or B.),Invalid,Invalid,0
10,A,_______________________ (A or B) _______________________.  _______________________.  _______________________,_______________________.  (A or B)  _______________________.  (A or B,Invalid,Invalid,1
10,A,_______________________. (A. or B,_______________________. (A. or B,Invalid,Invalid,0
10,B,_______________________ (A or B) _______________________,_______________________ (A or B) _______________________,Invalid,Invalid,0
10,A,_______________________ (A or B) _______________________.  _______________________.  _______________________,_______________________ (A or B) _______________________  (End of response)  _______________________,Invalid,Invalid,1
10,B,_______________________ (A or B) _______________________.  Please respond with only the letter,_______________________ (A or B) _______________________.  Please respond with only the letter,Invalid,Invalid,0
10,A,_______________________ (A or B) _______________________. Please respond with only the,_______________________ (A or B) _______________________. Please respond with only the,Invalid,Invalid,0
10,B,_______________________. (A. or B.),_______________________.  _______________________.  __________________,Invalid,Invalid,1
10,B,_______________________. (A. or,_______________________. Please respond with only,Invalid,Invalid,1
10,A,_______________________ (A or B) _______________________  (A or B) _______________________,_______________________ (A or B) _______________________  (End of response)  __________________,Invalid,Invalid,1
10,A,_______________________ (A. or B.) _______________________,_______________________. (A. or B.),Invalid,Invalid,1
10,B,_______________________ (A. or B.) _______________________,_______________________. (A. or B.),Invalid,Invalid,1
10,B,_______________________ (A or B) _______________________  (A or B),_______________________ (A or B) _______________________. Please respond with only the,Invalid,Invalid,1
10,B,_______________________. (A. or B.),_______________________. (A. or B.),Invalid,Invalid,0
10,B,_______________________ (A. or B.) _______________________ (A. or B.) _______________________,_______________________. Please respond with only the letter of your chosen answer. Do not provide any,Invalid,Invalid,1
10,B,_______________________. (A. or B.),_______________________. (A. or B.),Invalid,Invalid,0
10,B,_______________________ (A or B) _______________________. Please respond with only the option,_______________________ (A or B) _______________________. Please respond with only the letter,Invalid,Invalid,1
10,A,_______________________.  _______________________.  _______________________.  _______________________,_______________________.  _______________________.  _______________________.  _______________________,Invalid,Invalid,0
10,B,_______________________.  _______________________.  _______________________.  __________________,_______________________.  _______________________.  _______________________.  __________________,Invalid,Invalid,0
10,A,_______________________.  _______________________.  _______________________,_______________________. (A. or B.),Invalid,Invalid,1
10,B,_______________________.  __________________,_______________________. Please respond,Invalid,Invalid,1
10,B,_______________________ (A. or B.) _______________________  (End,_______________________ (A. or B.) _______________________  _______________________,Invalid,Invalid,1
10,B,_______________________. (A. or B,_______________________. (A. or B,Invalid,Invalid,0
